$trk,14:26:26.00,4859.9053,953.8571,48.998421,9.897618,14564.30,56.38,90.6700,9,1,2,2524,-39.90,1.00
$trk,14:26:28.00,4859.9058,953.8929,48.998428,9.898214,14537.70,56.38,90.6700,9,1,2,2525,,
$trk,14:26:36.00,4859.9282,954.0195,48.998802,9.900326,14436.40,56.38,90.6700,9,1,2,2529,-39.90,1.00
$trk,14:26:42.00,4859.9360,954.1078,48.998936,9.901796,14364.60,56.38,90.6700,9,1,2,2532,-39.90,1.00
$trk,14:26:46.00,4859.9419,954.1641,48.999031,9.902736,14312.40,56.38,90.6700,9,1,2,2534,-39.90,1.00
$trk,14:26:50.00,4859.9478,954.2188,48.999130,9.903646,14261.10,56.38,90.6700,9,1,2,2536,-39.90,1.00
$trk,14:26:52.00,4859.9502,954.2477,48.999168,9.904128,14239.10,56.38,90.6700,9,1,2,2537,-39.90,1.00
$trk,14:27:0.00,4859.9575,954.3662,48.999290,9.906103,14129.20,56.38,90.6700,9,1,2,2541,,
$trk,14:27:2.00,4859.9609,954.3976,48.999348,9.906627,14102.80,56.38,90.6700,9,1,2,2542,-39.90,1.00
$trk,14:27:4.00,4859.9653,954.4287,48.999424,9.907146,14075.50,56.38,90.6700,9,1,2,2543,-39.90,1.00
$trk,14:27:22.00,4900.0029,954.6761,49.000050,9.911268,13839.80,56.38,90.6700,9,1,2,2552,-39.90,1.00
$trk,14:27:36.00,4900.0313,954.8330,49.000523,9.913883,13668.40,56.38,90.6700,9,1,2,2559,-39.90,1.00
$trk,14:27:40.00,4900.0381,954.8843,49.000633,9.914738,13618.20,56.38,90.6700,9,1,2,2561,-39.90,1.00
$trk,14:27:50.00,4900.0542,955.0106,49.000904,9.916843,13499.70,56.38,90.6700,9,1,2,2566,-39.90,1.00
$trk,14:27:54.00,4900.0620,955.0684,49.001034,9.917807,13447.70,56.38,90.6700,9,1,2,2568,-39.90,1.00
$trk,14:28:0.00,4900.0732,955.1607,49.001221,9.919345,13381.60,56.38,90.6700,9,1,2,2571,-39.90,1.00
$trk,14:28:10.00,4900.1089,955.3282,49.001816,9.922136,13253.20,56.38,90.6700,9,1,2,2576,-39.90,1.00
$trk,14:28:12.00,4900.1167,955.3628,49.001945,9.922713,13230.70,56.38,90.6700,9,1,2,2577,-39.90,1.00
$trk,14:28:14.00,4900.1250,955.3975,49.002083,9.923292,13206.90,56.38,90.6700,9,1,2,2578,-39.90,1.00
$trk,14:28:34.00,4900.2446,955.6993,49.004078,9.928321,12969.40,56.38,90.6700,9,1,2,2588,-39.90,1.00
$trk,14:28:38.00,4900.2793,955.7542,49.004654,9.929236,12924.70,56.38,90.6700,9,1,2,2590,-39.90,1.00
$trk,14:28:48.00,4900.3589,955.8582,49.005981,9.930970,12812.30,56.38,90.6700,9,1,2,2595,-39.90,1.00
$trk,14:29:4.00,4900.4805,955.9618,49.008007,9.932696,12607.80,56.38,90.6700,9,1,2,2603,-39.90,1.00
$trk,14:29:6.00,4900.4946,955.9689,49.008244,9.932815,12582.20,56.38,90.6700,9,1,2,2604,-39.90,1.00
$trk,14:29:8.00,4900.5088,955.9796,49.008480,9.932994,12552.70,56.38,90.6700,9,1,2,2605,,
